ID,Datetime,Count
8578,17-08-2013 10:00,6.31187E+11
8579,17-08-2013 11:00,6.31408E+11
8580,17-08-2013 12:00,6.31629E+11
8581,17-08-2013 13:00,6.3185E+11
8582,17-08-2013 14:00,6.32071E+11
8583,17-08-2013 15:00,6.32291E+11
8584,17-08-2013 16:00,6.32513E+11
8585,17-08-2013 17:00,6.32734E+11
8586,17-08-2013 18:00,6.32955E+11
8587,17-08-2013 19:00,6.33176E+11
8588,17-08-2013 20:00,6.33397E+11
8589,17-08-2013 21:00,6.33618E+11
8590,17-08-2013 22:00,6.3384E+11
8591,17-08-2013 23:00,6.34061E+11
8592,18-08-2013 00:00,6.34283E+11
8593,18-08-2013 01:00,6.34504E+11
8594,18-08-2013 02:00,6.34726E+11
8595,18-08-2013 03:00,6.34947E+11
8596,18-08-2013 04:00,6.35169E+11
8597,18-08-2013 05:00,6.35391E+11
8598,18-08-2013 06:00,6.35612E+11
8599,18-08-2013 07:00,6.35834E+11
8600,18-08-2013 08:00,6.36056E+11
8601,18-08-2013 09:00,6.36278E+11
8602,18-08-2013 10:00,6.365E+11
8603,18-08-2013 11:00,6.36722E+11
8604,18-08-2013 12:00,6.36944E+11
8605,18-08-2013 13:00,6.37166E+11
8606,18-08-2013 14:00,6.37388E+11
8607,18-08-2013 15:00,6.3761E+11
8608,18-08-2013 16:00,6.37833E+11
8609,18-08-2013 17:00,6.38055E+11
8610,18-08-2013 18:00,6.38277E+11
8611,18-08-2013 19:00,6.385E+11
8612,18-08-2013 20:00,6.38722E+11
8613,18-08-2013 21:00,6.38945E+11
8614,18-08-2013 22:00,6.39167E+11
8615,18-08-2013 23:00,6.3939E+11
8616,19-08-2013 00:00,6.39613E+11
8617,19-08-2013 01:00,6.39835E+11
8618,19-08-2013 02:00,6.40058E+11
8619,19-08-2013 03:00,6.40281E+11
8620,19-08-2013 04:00,6.40504E+11
8621,19-08-2013 05:00,6.40727E+11
8622,19-08-2013 06:00,6.4095E+11
8623,19-08-2013 07:00,6.41173E+11
8624,19-08-2013 08:00,6.41396E+11
8625,19-08-2013 09:00,6.41619E+11
8626,19-08-2013 10:00,6.41842E+11
8627,19-08-2013 11:00,6.42066E+11
8628,19-08-2013 12:00,6.42289E+11
8629,19-08-2013 13:00,6.42512E+11
8630,19-08-2013 14:00,6.42736E+11
8631,19-08-2013 15:00,6.42959E+11
8632,19-08-2013 16:00,6.43183E+11
8633,19-08-2013 17:00,6.43406E+11
8634,19-08-2013 18:00,6.4363E+11
8635,19-08-2013 19:00,6.43853E+11
8636,19-08-2013 20:00,6.44077E+11
8637,19-08-2013 21:00,6.44301E+11
8638,19-08-2013 22:00,6.44525E+11
8639,19-08-2013 23:00,6.44749E+11
8640,20-08-2013 00:00,6.44973E+11
8641,20-08-2013 01:00,6.45197E+11
8642,20-08-2013 02:00,6.45421E+11
8643,20-08-2013 03:00,6.45645E+11
8644,20-08-2013 04:00,6.45869E+11
8645,20-08-2013 05:00,6.46093E+11
8646,20-08-2013 06:00,6.46317E+11
8647,20-08-2013 07:00,6.46541E+11
8648,20-08-2013 08:00,6.46766E+11
8649,20-08-2013 09:00,6.4699E+11
8650,20-08-2013 10:00,6.47215E+11
8651,20-08-2013 11:00,6.47439E+11
8652,20-08-2013 12:00,6.47664E+11
8653,20-08-2013 13:00,6.47888E+11
8654,20-08-2013 14:00,6.48113E+11
8655,20-08-2013 15:00,6.48338E+11
8656,20-08-2013 16:00,6.48562E+11
8657,20-08-2013 17:00,6.48787E+11
8658,20-08-2013 18:00,6.49012E+11
8659,20-08-2013 19:00,6.49237E+11
8660,20-08-2013 20:00,6.49462E+11
8661,20-08-2013 21:00,6.49687E+11
8662,20-08-2013 22:00,6.49912E+11
8663,20-08-2013 23:00,6.50137E+11
8664,21-08-2013 00:00,6.50362E+11
8665,21-08-2013 01:00,6.50587E+11
8666,21-08-2013 02:00,6.50813E+11
8667,21-08-2013 03:00,6.51038E+11
8668,21-08-2013 04:00,6.51263E+11
8669,21-08-2013 05:00,6.51489E+11
8670,21-08-2013 06:00,6.51714E+11
8671,21-08-2013 07:00,6.5194E+11
8672,21-08-2013 08:00,6.52165E+11
8673,21-08-2013 09:00,6.52391E+11
8674,21-08-2013 10:00,6.52617E+11
8675,21-08-2013 11:00,6.52843E+11
8676,21-08-2013 12:00,6.53068E+11
8677,21-08-2013 13:00,6.53294E+11
8678,21-08-2013 14:00,6.5352E+11
8679,21-08-2013 15:00,6.53746E+11
8680,21-08-2013 16:00,6.53972E+11
8681,21-08-2013 17:00,6.54198E+11
8682,21-08-2013 18:00,6.54424E+11
8683,21-08-2013 19:00,6.5465E+11
8684,21-08-2013 20:00,6.54877E+11
8685,21-08-2013 21:00,6.55103E+11
8686,21-08-2013 22:00,6.55329E+11
8687,21-08-2013 23:00,6.55555E+11
8688,22-08-2013 00:00,6.55782E+11
8689,22-08-2013 01:00,6.56008E+11
8690,22-08-2013 02:00,6.56235E+11
8691,22-08-2013 03:00,6.56461E+11
8692,22-08-2013 04:00,6.56688E+11
8693,22-08-2013 05:00,6.56915E+11
8694,22-08-2013 06:00,6.57142E+11
8695,22-08-2013 07:00,6.57368E+11
8696,22-08-2013 08:00,6.57595E+11
8697,22-08-2013 09:00,6.57822E+11
8698,22-08-2013 10:00,6.58049E+11
8699,22-08-2013 11:00,6.58276E+11
8700,22-08-2013 12:00,6.58503E+11
8701,22-08-2013 13:00,6.5873E+11
8702,22-08-2013 14:00,6.58957E+11
8703,22-08-2013 15:00,6.59184E+11
8704,22-08-2013 16:00,6.59412E+11
8705,22-08-2013 17:00,6.59639E+11
8706,22-08-2013 18:00,6.59866E+11
8707,22-08-2013 19:00,6.60094E+11
8708,22-08-2013 20:00,6.60321E+11
8709,22-08-2013 21:00,6.60549E+11
8710,22-08-2013 22:00,6.60776E+11
8711,22-08-2013 23:00,6.61004E+11
8712,23-08-2013 00:00,6.61232E+11
8713,23-08-2013 01:00,6.61459E+11
8714,23-08-2013 02:00,6.61687E+11
8715,23-08-2013 03:00,6.61915E+11
8716,23-08-2013 04:00,6.62143E+11
8717,23-08-2013 05:00,6.62371E+11
8718,23-08-2013 06:00,6.62599E+11
8719,23-08-2013 07:00,6.62827E+11
8720,23-08-2013 08:00,6.63055E+11
8721,23-08-2013 09:00,6.63283E+11
8722,23-08-2013 10:00,6.63511E+11
8723,23-08-2013 11:00,6.63739E+11
8724,23-08-2013 12:00,6.63968E+11
8725,23-08-2013 13:00,6.64196E+11
8726,23-08-2013 14:00,6.64424E+11
8727,23-08-2013 15:00,6.64653E+11
8728,23-08-2013 16:00,6.64881E+11
8729,23-08-2013 17:00,6.6511E+11
8730,23-08-2013 18:00,6.65339E+11
8731,23-08-2013 19:00,6.65567E+11
8732,23-08-2013 20:00,6.65796E+11
8733,23-08-2013 21:00,6.66025E+11
8734,23-08-2013 22:00,6.66254E+11
8735,23-08-2013 23:00,6.66482E+11
8736,24-08-2013 00:00,6.66711E+11
8737,24-08-2013 01:00,6.6694E+11
8738,24-08-2013 02:00,6.67169E+11
8739,24-08-2013 03:00,6.67398E+11
8740,24-08-2013 04:00,6.67628E+11
8741,24-08-2013 05:00,6.67857E+11
8742,24-08-2013 06:00,6.68086E+11
8743,24-08-2013 07:00,6.68315E+11
8744,24-08-2013 08:00,6.68545E+11
8745,24-08-2013 09:00,6.68774E+11
8746,24-08-2013 10:00,6.69004E+11
8747,24-08-2013 11:00,6.69233E+11
8748,24-08-2013 12:00,6.69463E+11
8749,24-08-2013 13:00,6.69692E+11
8750,24-08-2013 14:00,6.69922E+11
8751,24-08-2013 15:00,6.70152E+11
8752,24-08-2013 16:00,6.70381E+11
8753,24-08-2013 17:00,6.70611E+11
8754,24-08-2013 18:00,6.70841E+11
8755,24-08-2013 19:00,6.71071E+11
8756,24-08-2013 20:00,6.71301E+11
8757,24-08-2013 21:00,6.71531E+11
8758,24-08-2013 22:00,6.71761E+11
8759,24-08-2013 23:00,6.71991E+11
8760,25-08-2013 00:00,6.72221E+11
8761,25-08-2013 01:00,6.72452E+11
8762,25-08-2013 02:00,6.72682E+11
8763,25-08-2013 03:00,6.72912E+11
8764,25-08-2013 04:00,6.73143E+11
8765,25-08-2013 05:00,6.73373E+11
8766,25-08-2013 06:00,6.73604E+11
8767,25-08-2013 07:00,6.73834E+11
8768,25-08-2013 08:00,6.74065E+11
8769,25-08-2013 09:00,6.74295E+11
8770,25-08-2013 10:00,6.74526E+11
8771,25-08-2013 11:00,6.74757E+11
8772,25-08-2013 12:00,6.74988E+11
8773,25-08-2013 13:00,6.75219E+11
8774,25-08-2013 14:00,6.7545E+11
8775,25-08-2013 15:00,6.7568E+11
8776,25-08-2013 16:00,6.75912E+11
8777,25-08-2013 17:00,6.76143E+11
8778,25-08-2013 18:00,6.76374E+11
8779,25-08-2013 19:00,6.76605E+11
8780,25-08-2013 20:00,6.76836E+11
8781,25-08-2013 21:00,6.77067E+11
8782,25-08-2013 22:00,6.77299E+11
8783,25-08-2013 23:00,6.7753E+11
8784,26-08-2013 00:00,6.77762E+11
8785,26-08-2013 01:00,6.77993E+11
8786,26-08-2013 02:00,6.78225E+11
8787,26-08-2013 03:00,6.78456E+11
8788,26-08-2013 04:00,6.78688E+11
8789,26-08-2013 05:00,6.7892E+11
8790,26-08-2013 06:00,6.79151E+11
8791,26-08-2013 07:00,6.79383E+11
8792,26-08-2013 08:00,6.79615E+11
8793,26-08-2013 09:00,6.79847E+11
8794,26-08-2013 10:00,6.80079E+11
8795,26-08-2013 11:00,6.80311E+11
8796,26-08-2013 12:00,6.80543E+11
8797,26-08-2013 13:00,6.80775E+11
8798,26-08-2013 14:00,6.81007E+11
8799,26-08-2013 15:00,6.8124E+11
8800,26-08-2013 16:00,6.81472E+11
8801,26-08-2013 17:00,6.81704E+11
8802,26-08-2013 18:00,6.81937E+11
8803,26-08-2013 19:00,6.82169E+11
8804,26-08-2013 20:00,6.82402E+11
8805,26-08-2013 21:00,6.82634E+11
8806,26-08-2013 22:00,6.82867E+11
8807,26-08-2013 23:00,6.831E+11
8808,27-08-2013 00:00,6.83332E+11
8809,27-08-2013 01:00,6.83565E+11
8810,27-08-2013 02:00,6.83798E+11
8811,27-08-2013 03:00,6.84031E+11
8812,27-08-2013 04:00,6.84264E+11
8813,27-08-2013 05:00,6.84497E+11
8814,27-08-2013 06:00,6.8473E+11
8815,27-08-2013 07:00,6.84963E+11
8816,27-08-2013 08:00,6.85196E+11
8817,27-08-2013 09:00,6.85429E+11
8818,27-08-2013 10:00,6.85662E+11
8819,27-08-2013 11:00,6.85896E+11
8820,27-08-2013 12:00,6.86129E+11
8821,27-08-2013 13:00,6.86362E+11
8822,27-08-2013 14:00,6.86596E+11
8823,27-08-2013 15:00,6.86829E+11
8824,27-08-2013 16:00,6.87063E+11
8825,27-08-2013 17:00,6.87297E+11
8826,27-08-2013 18:00,6.8753E+11
8827,27-08-2013 19:00,6.87764E+11
8828,27-08-2013 20:00,6.87998E+11
8829,27-08-2013 21:00,6.88232E+11
8830,27-08-2013 22:00,6.88465E+11
8831,27-08-2013 23:00,6.88699E+11
8832,28-08-2013 00:00,6.88933E+11
8833,28-08-2013 01:00,6.89167E+11
8834,28-08-2013 02:00,6.89401E+11
8835,28-08-2013 03:00,6.89636E+11
8836,28-08-2013 04:00,6.8987E+11
8837,28-08-2013 05:00,6.90104E+11
8838,28-08-2013 06:00,6.90338E+11
8839,28-08-2013 07:00,6.90573E+11
8840,28-08-2013 08:00,6.90807E+11
8841,28-08-2013 09:00,6.91042E+11
8842,28-08-2013 10:00,6.91276E+11
8843,28-08-2013 11:00,6.91511E+11
8844,28-08-2013 12:00,6.91745E+11
8845,28-08-2013 13:00,6.9198E+11
8846,28-08-2013 14:00,6.92215E+11
8847,28-08-2013 15:00,6.92449E+11
8848,28-08-2013 16:00,6.92684E+11
8849,28-08-2013 17:00,6.92919E+11
8850,28-08-2013 18:00,6.93154E+11
8851,28-08-2013 19:00,6.93389E+11
8852,28-08-2013 20:00,6.93624E+11
8853,28-08-2013 21:00,6.93859E+11
8854,28-08-2013 22:00,6.94094E+11
8855,28-08-2013 23:00,6.9433E+11
8856,29-08-2013 00:00,6.94565E+11
8857,29-08-2013 01:00,6.948E+11
8858,29-08-2013 02:00,6.95036E+11
8859,29-08-2013 03:00,6.95271E+11
8860,29-08-2013 04:00,6.95506E+11
8861,29-08-2013 05:00,6.95742E+11
8862,29-08-2013 06:00,6.95978E+11
8863,29-08-2013 07:00,6.96213E+11
8864,29-08-2013 08:00,6.96449E+11
8865,29-08-2013 09:00,6.96685E+11
8866,29-08-2013 10:00,6.9692E+11
8867,29-08-2013 11:00,6.97156E+11
8868,29-08-2013 12:00,6.97392E+11
8869,29-08-2013 13:00,6.97628E+11
8870,29-08-2013 14:00,6.97864E+11
8871,29-08-2013 15:00,6.981E+11
8872,29-08-2013 16:00,6.98336E+11
8873,29-08-2013 17:00,6.98572E+11
8874,29-08-2013 18:00,6.98809E+11
8875,29-08-2013 19:00,6.99045E+11
8876,29-08-2013 20:00,6.99281E+11
8877,29-08-2013 21:00,6.99518E+11
8878,29-08-2013 22:00,6.99754E+11
8879,29-08-2013 23:00,6.99991E+11
8880,30-08-2013 00:00,7.00227E+11
8881,30-08-2013 01:00,7.00464E+11
8882,30-08-2013 02:00,7.007E+11
8883,30-08-2013 03:00,7.00937E+11
8884,30-08-2013 04:00,7.01174E+11
8885,30-08-2013 05:00,7.01411E+11
8886,30-08-2013 06:00,7.01647E+11
8887,30-08-2013 07:00,7.01884E+11
8888,30-08-2013 08:00,7.02121E+11
8889,30-08-2013 09:00,7.02358E+11
8890,30-08-2013 10:00,7.02595E+11
8891,30-08-2013 11:00,7.02832E+11
8892,30-08-2013 12:00,7.0307E+11
8893,30-08-2013 13:00,7.03307E+11
8894,30-08-2013 14:00,7.03544E+11
8895,30-08-2013 15:00,7.03782E+11
8896,30-08-2013 16:00,7.04019E+11
8897,30-08-2013 17:00,7.04256E+11
8898,30-08-2013 18:00,7.04494E+11
8899,30-08-2013 19:00,7.04731E+11
8900,30-08-2013 20:00,7.04969E+11
8901,30-08-2013 21:00,7.05207E+11
8902,30-08-2013 22:00,7.05444E+11
8903,30-08-2013 23:00,7.05682E+11
8904,31-08-2013 00:00,7.0592E+11
8905,31-08-2013 01:00,7.06158E+11
8906,31-08-2013 02:00,7.06396E+11
8907,31-08-2013 03:00,7.06634E+11
8908,31-08-2013 04:00,7.06872E+11
8909,31-08-2013 05:00,7.0711E+11
8910,31-08-2013 06:00,7.07348E+11
8911,31-08-2013 07:00,7.07586E+11
8912,31-08-2013 08:00,7.07824E+11
8913,31-08-2013 09:00,7.08063E+11
8914,31-08-2013 10:00,7.08301E+11
8915,31-08-2013 11:00,7.08539E+11
8916,31-08-2013 12:00,7.08778E+11
8917,31-08-2013 13:00,7.09016E+11
8918,31-08-2013 14:00,7.09255E+11
8919,31-08-2013 15:00,7.09494E+11
8920,31-08-2013 16:00,7.09732E+11
8921,31-08-2013 17:00,7.09971E+11
8922,31-08-2013 18:00,7.1021E+11
8923,31-08-2013 19:00,7.10449E+11
8924,31-08-2013 20:00,7.10688E+11
8925,31-08-2013 21:00,7.10926E+11
8926,31-08-2013 22:00,7.11165E+11
8927,31-08-2013 23:00,7.11404E+11
8928,1/9/2013 0:00,7.11644E+11
8929,1/9/2013 1:00,7.11883E+11
8930,1/9/2013 2:00,7.12122E+11
8931,1/9/2013 3:00,7.12361E+11
8932,1/9/2013 4:00,7.12601E+11
8933,1/9/2013 5:00,7.1284E+11
8934,1/9/2013 6:00,7.13079E+11
8935,1/9/2013 7:00,7.13319E+11
8936,1/9/2013 8:00,7.13558E+11
8937,1/9/2013 9:00,7.13798E+11
8938,1/9/2013 10:00,7.14038E+11
8939,1/9/2013 11:00,7.14277E+11
8940,1/9/2013 12:00,7.14517E+11
8941,1/9/2013 13:00,7.14757E+11
8942,1/9/2013 14:00,7.14997E+11
8943,1/9/2013 15:00,7.15237E+11
8944,1/9/2013 16:00,7.15476E+11
8945,1/9/2013 17:00,7.15717E+11
8946,1/9/2013 18:00,7.15957E+11
8947,1/9/2013 19:00,7.16197E+11
8948,1/9/2013 20:00,7.16437E+11
8949,1/9/2013 21:00,7.16677E+11
8950,1/9/2013 22:00,7.16917E+11
8951,1/9/2013 23:00,7.17158E+11
8952,2/9/2013 0:00,7.17398E+11
8953,2/9/2013 1:00,7.17639E+11
8954,2/9/2013 2:00,7.17879E+11
8955,2/9/2013 3:00,7.1812E+11
8956,2/9/2013 4:00,7.1836E+11
8957,2/9/2013 5:00,7.18601E+11
8958,2/9/2013 6:00,7.18842E+11
8959,2/9/2013 7:00,7.19082E+11
8960,2/9/2013 8:00,7.19323E+11
8961,2/9/2013 9:00,7.19564E+11
8962,2/9/2013 10:00,7.19805E+11
8963,2/9/2013 11:00,7.20046E+11
8964,2/9/2013 12:00,7.20287E+11
8965,2/9/2013 13:00,7.20528E+11
8966,2/9/2013 14:00,7.20769E+11
8967,2/9/2013 15:00,7.2101E+11
8968,2/9/2013 16:00,7.21252E+11
8969,2/9/2013 17:00,7.21493E+11
8970,2/9/2013 18:00,7.21734E+11
8971,2/9/2013 19:00,7.21976E+11
8972,2/9/2013 20:00,7.22217E+11
8973,2/9/2013 21:00,7.22459E+11
8974,2/9/2013 22:00,7.227E+11
8975,2/9/2013 23:00,7.22942E+11
8976,3/9/2013 0:00,7.23184E+11
8977,3/9/2013 1:00,7.23425E+11
8978,3/9/2013 2:00,7.23667E+11
8979,3/9/2013 3:00,7.23909E+11
8980,3/9/2013 4:00,7.24151E+11
8981,3/9/2013 5:00,7.24393E+11
8982,3/9/2013 6:00,7.24635E+11
8983,3/9/2013 7:00,7.24877E+11
8984,3/9/2013 8:00,7.25119E+11
8985,3/9/2013 9:00,7.25361E+11
8986,3/9/2013 10:00,7.25603E+11
8987,3/9/2013 11:00,7.25846E+11
8988,3/9/2013 12:00,7.26088E+11
8989,3/9/2013 13:00,7.2633E+11
8990,3/9/2013 14:00,7.26573E+11
8991,3/9/2013 15:00,7.26815E+11
8992,3/9/2013 16:00,7.27058E+11
8993,3/9/2013 17:00,7.273E+11
8994,3/9/2013 18:00,7.27543E+11
8995,3/9/2013 19:00,7.27786E+11
8996,3/9/2013 20:00,7.28028E+11
8997,3/9/2013 21:00,7.28271E+11
8998,3/9/2013 22:00,7.28514E+11
8999,3/9/2013 23:00,7.28757E+11
9000,4/9/2013 0:00,7.29E+11
9001,4/9/2013 1:00,7.29243E+11
9002,4/9/2013 2:00,7.29486E+11
9003,4/9/2013 3:00,7.29729E+11
9004,4/9/2013 4:00,7.29972E+11
9005,4/9/2013 5:00,7.30216E+11
9006,4/9/2013 6:00,7.30459E+11
9007,4/9/2013 7:00,7.30702E+11
9008,4/9/2013 8:00,7.30946E+11
9009,4/9/2013 9:00,7.31189E+11
9010,4/9/2013 10:00,7.31433E+11
9011,4/9/2013 11:00,7.31676E+11
9012,4/9/2013 12:00,7.3192E+11
9013,4/9/2013 13:00,7.32164E+11
9014,4/9/2013 14:00,7.32407E+11
9015,4/9/2013 15:00,7.32651E+11
9016,4/9/2013 16:00,7.32895E+11
9017,4/9/2013 17:00,7.33139E+11
9018,4/9/2013 18:00,7.33383E+11
9019,4/9/2013 19:00,7.33627E+11
9020,4/9/2013 20:00,7.33871E+11
9021,4/9/2013 21:00,7.34115E+11
9022,4/9/2013 22:00,7.34359E+11
9023,4/9/2013 23:00,7.34603E+11
9024,5/9/2013 0:00,7.34848E+11
9025,5/9/2013 1:00,7.35092E+11
9026,5/9/2013 2:00,7.35336E+11
9027,5/9/2013 3:00,7.35581E+11
9028,5/9/2013 4:00,7.35825E+11
9029,5/9/2013 5:00,7.3607E+11
9030,5/9/2013 6:00,7.36314E+11
9031,5/9/2013 7:00,7.36559E+11
9032,5/9/2013 8:00,7.36804E+11
9033,5/9/2013 9:00,7.37048E+11
9034,5/9/2013 10:00,7.37293E+11
9035,5/9/2013 11:00,7.37538E+11
9036,5/9/2013 12:00,7.37783E+11
9037,5/9/2013 13:00,7.38028E+11
9038,5/9/2013 14:00,7.38273E+11
9039,5/9/2013 15:00,7.38518E+11
9040,5/9/2013 16:00,7.38763E+11
9041,5/9/2013 17:00,7.39008E+11
9042,5/9/2013 18:00,7.39254E+11
9043,5/9/2013 19:00,7.39499E+11
9044,5/9/2013 20:00,7.39744E+11
9045,5/9/2013 21:00,7.3999E+11
9046,5/9/2013 22:00,7.40235E+11
9047,5/9/2013 23:00,7.40481E+11
9048,6/9/2013 0:00,7.40726E+11
9049,6/9/2013 1:00,7.40972E+11
9050,6/9/2013 2:00,7.41218E+11
9051,6/9/2013 3:00,7.41463E+11
9052,6/9/2013 4:00,7.41709E+11
9053,6/9/2013 5:00,7.41955E+11
9054,6/9/2013 6:00,7.42201E+11
9055,6/9/2013 7:00,7.42447E+11
9056,6/9/2013 8:00,7.42693E+11
9057,6/9/2013 9:00,7.42939E+11
9058,6/9/2013 10:00,7.43185E+11
9059,6/9/2013 11:00,7.43431E+11
9060,6/9/2013 12:00,7.43677E+11
9061,6/9/2013 13:00,7.43924E+11
9062,6/9/2013 14:00,7.4417E+11
9063,6/9/2013 15:00,7.44416E+11
9064,6/9/2013 16:00,7.44663E+11
9065,6/9/2013 17:00,7.44909E+11
9066,6/9/2013 18:00,7.45156E+11
9067,6/9/2013 19:00,7.45403E+11
9068,6/9/2013 20:00,7.45649E+11
9069,6/9/2013 21:00,7.45896E+11
9070,6/9/2013 22:00,7.46143E+11
9071,6/9/2013 23:00,7.46389E+11
9072,7/9/2013 0:00,7.46636E+11
9073,7/9/2013 1:00,7.46883E+11
9074,7/9/2013 2:00,7.4713E+11
9075,7/9/2013 3:00,7.47377E+11
9076,7/9/2013 4:00,7.47624E+11
9077,7/9/2013 5:00,7.47872E+11
9078,7/9/2013 6:00,7.48119E+11
9079,7/9/2013 7:00,7.48366E+11
9080,7/9/2013 8:00,7.48613E+11
9081,7/9/2013 9:00,7.48861E+11
9082,7/9/2013 10:00,7.49108E+11
9083,7/9/2013 11:00,7.49356E+11
9084,7/9/2013 12:00,7.49603E+11
9085,7/9/2013 13:00,7.49851E+11
9086,7/9/2013 14:00,7.50098E+11
9087,7/9/2013 15:00,7.50346E+11
9088,7/9/2013 16:00,7.50594E+11
9089,7/9/2013 17:00,7.50842E+11
9090,7/9/2013 18:00,7.51089E+11
9091,7/9/2013 19:00,7.51337E+11
9092,7/9/2013 20:00,7.51585E+11
9093,7/9/2013 21:00,7.51833E+11
9094,7/9/2013 22:00,7.52081E+11
9095,7/9/2013 23:00,7.5233E+11
9096,8/9/2013 0:00,7.52578E+11
9097,8/9/2013 1:00,7.52826E+11
9098,8/9/2013 2:00,7.53074E+11
9099,8/9/2013 3:00,7.53323E+11
9100,8/9/2013 4:00,7.53571E+11
9101,8/9/2013 5:00,7.53819E+11
9102,8/9/2013 6:00,7.54068E+11
9103,8/9/2013 7:00,7.54317E+11
9104,8/9/2013 8:00,7.54565E+11
9105,8/9/2013 9:00,7.54814E+11
9106,8/9/2013 10:00,7.55063E+11
9107,8/9/2013 11:00,7.55311E+11
9108,8/9/2013 12:00,7.5556E+11
9109,8/9/2013 13:00,7.55809E+11
9110,8/9/2013 14:00,7.56058E+11
9111,8/9/2013 15:00,7.56307E+11
9112,8/9/2013 16:00,7.56556E+11
9113,8/9/2013 17:00,7.56805E+11
9114,8/9/2013 18:00,7.57054E+11
9115,8/9/2013 19:00,7.57304E+11
9116,8/9/2013 20:00,7.57553E+11
9117,8/9/2013 21:00,7.57802E+11
9118,8/9/2013 22:00,7.58052E+11
9119,8/9/2013 23:00,7.58301E+11
9120,9/9/2013 0:00,7.58551E+11
9121,9/9/2013 1:00,7.588E+11
9122,9/9/2013 2:00,7.5905E+11
9123,9/9/2013 3:00,7.59299E+11
9124,9/9/2013 4:00,7.59549E+11
9125,9/9/2013 5:00,7.59799E+11
9126,9/9/2013 6:00,7.60049E+11
9127,9/9/2013 7:00,7.60299E+11
9128,9/9/2013 8:00,7.60548E+11
9129,9/9/2013 9:00,7.60798E+11
9130,9/9/2013 10:00,7.61048E+11
9131,9/9/2013 11:00,7.61299E+11
9132,9/9/2013 12:00,7.61549E+11
9133,9/9/2013 13:00,7.61799E+11
9134,9/9/2013 14:00,7.62049E+11
9135,9/9/2013 15:00,7.623E+11
9136,9/9/2013 16:00,7.6255E+11
9137,9/9/2013 17:00,7.628E+11
9138,9/9/2013 18:00,7.63051E+11
9139,9/9/2013 19:00,7.63301E+11
9140,9/9/2013 20:00,7.63552E+11
9141,9/9/2013 21:00,7.63803E+11
9142,9/9/2013 22:00,7.64053E+11
9143,9/9/2013 23:00,7.64304E+11
9144,10/9/2013 0:00,7.64555E+11
9145,10/9/2013 1:00,7.64806E+11
9146,10/9/2013 2:00,7.65057E+11
9147,10/9/2013 3:00,7.65308E+11
9148,10/9/2013 4:00,7.65559E+11
9149,10/9/2013 5:00,7.6581E+11
9150,10/9/2013 6:00,7.66061E+11
9151,10/9/2013 7:00,7.66312E+11
9152,10/9/2013 8:00,7.66563E+11
9153,10/9/2013 9:00,7.66815E+11
9154,10/9/2013 10:00,7.67066E+11
9155,10/9/2013 11:00,7.67317E+11
9156,10/9/2013 12:00,7.67569E+11
9157,10/9/2013 13:00,7.6782E+11
9158,10/9/2013 14:00,7.68072E+11
9159,10/9/2013 15:00,7.68324E+11
9160,10/9/2013 16:00,7.68575E+11
9161,10/9/2013 17:00,7.68827E+11
9162,10/9/2013 18:00,7.69079E+11
9163,10/9/2013 19:00,7.69331E+11
9164,10/9/2013 20:00,7.69583E+11
9165,10/9/2013 21:00,7.69835E+11
9166,10/9/2013 22:00,7.70087E+11
9167,10/9/2013 23:00,7.70339E+11
9168,11/9/2013 0:00,7.70591E+11
9169,11/9/2013 1:00,7.70843E+11
9170,11/9/2013 2:00,7.71095E+11
9171,11/9/2013 3:00,7.71348E+11
9172,11/9/2013 4:00,7.716E+11
9173,11/9/2013 5:00,7.71852E+11
9174,11/9/2013 6:00,7.72105E+11
9175,11/9/2013 7:00,7.72357E+11
9176,11/9/2013 8:00,7.7261E+11
9177,11/9/2013 9:00,7.72862E+11
9178,11/9/2013 10:00,7.73115E+11
9179,11/9/2013 11:00,7.73368E+11
9180,11/9/2013 12:00,7.73621E+11
9181,11/9/2013 13:00,7.73873E+11
9182,11/9/2013 14:00,7.74126E+11
9183,11/9/2013 15:00,7.74379E+11
9184,11/9/2013 16:00,7.74632E+11
9185,11/9/2013 17:00,7.74885E+11
9186,11/9/2013 18:00,7.75139E+11
9187,11/9/2013 19:00,7.75392E+11
9188,11/9/2013 20:00,7.75645E+11
9189,11/9/2013 21:00,7.75898E+11
9190,11/9/2013 22:00,7.76152E+11
9191,11/9/2013 23:00,7.76405E+11
9192,12/9/2013 0:00,7.76658E+11
9193,12/9/2013 1:00,7.76912E+11
9194,12/9/2013 2:00,7.77165E+11
9195,12/9/2013 3:00,7.77419E+11
9196,12/9/2013 4:00,7.77673E+11
9197,12/9/2013 5:00,7.77926E+11
9198,12/9/2013 6:00,7.7818E+11
9199,12/9/2013 7:00,7.78434E+11
9200,12/9/2013 8:00,7.78688E+11
9201,12/9/2013 9:00,7.78942E+11
9202,12/9/2013 10:00,7.79196E+11
9203,12/9/2013 11:00,7.7945E+11
9204,12/9/2013 12:00,7.79704E+11
9205,12/9/2013 13:00,7.79958E+11
9206,12/9/2013 14:00,7.80213E+11
9207,12/9/2013 15:00,7.80467E+11
9208,12/9/2013 16:00,7.80721E+11
9209,12/9/2013 17:00,7.80976E+11
9210,12/9/2013 18:00,7.8123E+11
9211,12/9/2013 19:00,7.81484E+11
9212,12/9/2013 20:00,7.81739E+11
9213,12/9/2013 21:00,7.81994E+11
